Tabelle: 1000A-0000
Personen: Bevölkerungszahl;;;;
Bevölkerung kompakt (Gebietsstand 15.05.2022);;;;
;;;;15.05.2022
010615179119;Neuendorf-Sachsenbande;Personen;Anzahl;415
010615189019;Brokstedt;Personen;Anzahl;2189
010615189028;Fitzbek;Personen;Anzahl;396
010615189036;Hennstedt (Kreis Steinburg);Personen;Anzahl;610
010615189038;Hingstheide;Personen;Anzahl;80
010615189042;Hohenlockstedt;Personen;Anzahl;5919
010615189049;Kellinghusen, Stadt;Personen;Anzahl;8113
010615189064;Lockstedt;Personen;Anzahl;146
010615189071;Mühlenbarbek;Personen;Anzahl;263
010615189080;Oeschebüttel;Personen;Anzahl;172
010615189086;Poyenberg;Personen;Anzahl;374
010615189088;Quarnstedt;Personen;Anzahl;436
010615189089;Rade;Personen;Anzahl;100
010615189093;Rosdorf (Kreis Steinburg);Personen;Anzahl;365
010615189096;Sarlhusen;Personen;Anzahl;447
010615189103;Störkathen;Personen;Anzahl;85
010615189111;Wiedenborstel;Personen;Anzahl;11
010615189112;Willenscharen;Personen;Anzahl;164
010615189116;Wrist;Personen;Anzahl;2349
010615189117;Wulfsmoor;Personen;Anzahl;381
010620001001;Ahrensburg, Stadt;Personen;Anzahl;34197
010620004004;Bad Oldesloe, Stadt;Personen;Anzahl;24780
010620006006;Bargteheide, Stadt;Personen;Anzahl;16121
010620009009;Barsbüttel;Personen;Anzahl;13152
010620018018;Glinde, Stadt;Personen;Anzahl;18295
010620023023;Großhansdorf;Personen;Anzahl;9500
010620053053;Oststeinbek;Personen;Anzahl;8724
010620060060;Reinbek, Stadt;Personen;Anzahl;27990
010620061061;Reinfeld (Holstein), Stadt;Personen;Anzahl;8978
010620076076;Tangstedt (Kreis Stormarn);Personen;Anzahl;6456
010620090090;Ammersbek;Personen;Anzahl;9981
010625207019;Grabau (Kreis Stormarn);Personen;Anzahl;796
010625207046;Meddewade;Personen;Anzahl;901
010625207050;Neritz;Personen;Anzahl;342
010625207056;Pölitz;Personen;Anzahl;1249
010625207062;Rethwisch (Kreis Stormarn);Personen;Anzahl;1164
010625207065;Rümpel;Personen;Anzahl;1327
010625207089;Lasbek;Personen;Anzahl;1290
010625207091;Steinburg;Personen;Anzahl;2735
010625207092;Travenbrück;Personen;Anzahl;1741
010625218005;Bargfeld-Stegen;Personen;Anzahl;3008
010625218014;Delingsdorf;Personen;Anzahl;2245
010625218016;Elmenhorst (Kreis Stormarn);Personen;Anzahl;2738
010625218027;Hammoor;Personen;Anzahl;1288
010625218036;Jersbek;Personen;Anzahl;1797
010625218051;Nienwohld;Personen;Anzahl;500
010625218078;Todendorf;Personen;Anzahl;1246
010625218081;Tremsbüttel;Personen;Anzahl;1912
010625244003;Badendorf;Personen;Anzahl;913
010625244008;Barnitz;Personen;Anzahl;836
010625244025;Hamberge;Personen;Anzahl;1773
010625244031;Heidekamp;Personen;Anzahl;508
010625244032;Heilshoop;Personen;Anzahl;559
010625244039;Klein Wesenberg;Personen;Anzahl;771
010625244048;Mönkhagen;Personen;Anzahl;642
010625244059;Rehhorst;Personen;Anzahl;725
010625244083;Westerau;Personen;Anzahl;764
010625244087;Zarpen;Personen;Anzahl;1448
010625244093;Feldhorst;Personen;Anzahl;542
010625244094;Wesenberg;Personen;Anzahl;1677
010625262011;Braak;Personen;Anzahl;964
010625262035;Hoisdorf;Personen;Anzahl;3449
010625262069;Siek;Personen;Anzahl;2476
010625262071;Stapelfeld;Personen;Anzahl;1792
010625262088;Brunsbek;Personen;Anzahl;1647
010625270020;Grande;Personen;Anzahl;685
010625270021;Grönwohld;Personen;Anzahl;1472
010625270022;Großensee (Kreis Stormarn);Personen;Anzahl;1866
010625270026;Hamfelde (Kreis Stormarn);Personen;Anzahl;510
010625270033;Hohenfelde (Kreis Stormarn);Personen;Anzahl;46
010625270040;Köthel (Kreis Stormarn);Personen;Anzahl;317
010625270045;Lütjensee;Personen;Anzahl;3328
010625270058;Rausdorf (Kreis Stormarn);Personen;Anzahl;221
010625270082;Trittau;Personen;Anzahl;9148
010625270086;Witzhave;Personen;Anzahl;1517
020000000000;Hamburg, Freie und Hansestadt;Personen;Anzahl;1808846
031010000000;Braunschweig, Stadt;Personen;Anzahl;252816
031020000000;Salzgitter, Stadt;Personen;Anzahl;104215
031030000000;Wolfsburg, Stadt;Personen;Anzahl;127145
031510009009;Gifhorn, Stadt;Personen;Anzahl;42006
031510025025;Sassenburg;Personen;Anzahl;11940
031510040040;Wittingen, Stadt;Personen;Anzahl;11216
031515401002;Barwedel;Personen;Anzahl;1013
031515401004;Bokensdorf;Personen;Anzahl;1267
031515401014;Jembke;Personen;Anzahl;2049
031515401020;Osloß;Personen;Anzahl;1884
031515401030;Tappenbeck;Personen;Anzahl;1532
031515401039;Weyhausen;Personen;Anzahl;2571
031515402003;Bergfeld;Personen;Anzahl;893
031515402005;Brome, Flecken;Personen;Anzahl;3132
031515402008;Ehra-Lessien;Personen;Anzahl;1920
031515402021;Parsau;Personen;Anzahl;1856
031515402024;Rühen;Personen;Anzahl;5837
031515402031;Tiddische;Personen;Anzahl;1234
031515402032;Tülau;Personen;Anzahl;1436
031515403007;Dedelstorf;Personen;Anzahl;1208
031515403011;Hankensbüttel;Personen;Anzahl;4340
031515403019;Obernholz;Personen;Anzahl;830
031515403028;Sprakensehl;Personen;Anzahl;1160
031515403029;Steinhorst (Landkreis Gifhorn);Personen;Anzahl;1260
031515404006;Calberlah;Personen;Anzahl;5227
031515404013;Isenbüttel;Personen;Anzahl;6156
031515404022;Ribbesbüttel;Personen;Anzahl;2114
031515404037;Wasbüttel;Personen;Anzahl;1776
031515405012;Hillerse;Personen;Anzahl;2446
031515405015;Leiferde;Personen;Anzahl;4312
031515405017;Meinersen;Personen;Anzahl;7903
031515405018;Müden (Aller);Personen;Anzahl;5223
031515406001;Adenbüttel;Personen;Anzahl;1774
031515406016;Meine;Personen;Anzahl;8365
031515406023;Rötgesbüttel;Personen;Anzahl;2517
031515406027;Schwülper;Personen;Anzahl;7086
031515406034;Vordorf;Personen;Anzahl;3073
031515406041;Didderse;Personen;Anzahl;1310
031515407010;Groß Oesingen;Personen;Anzahl;1983
031515407026;Schönewörde;Personen;Anzahl;927
031515407033;Ummern;Personen;Anzahl;1495
031515407035;Wagenhoff;Personen;Anzahl;1181
031515407036;Wahrenholz;Personen;Anzahl;3751
031515407038;Wesendorf;Personen;Anzahl;5459
031530002002;Bad Harzburg, Stadt;Personen;Anzahl;19817
031530008008;Liebenburg;Personen;Anzahl;7971
031530012012;Seesen, Stadt;Personen;Anzahl;18724
031530016016;Braunlage, Stadt;Personen;Anzahl;5116
031530017017;Goslar, Stadt;Personen;Anzahl;47433
031530018018;Clausthal-Zellerfeld, Berg- und Universitätsstadt;Personen;Anzahl;13766
031530019019;Langelsheim, Stadt;Personen;Anzahl;14779
031540013013;Königslutter am Elm, Stadt;Personen;Anzahl;15458
031540014014;Lehre;Personen;Anzahl;12020
031540019019;Schöningen, Stadt;Personen;Anzahl;11196
031540028028;Helmstedt, Stadt;Personen;Anzahl;25040
031545401008;Grasleben;Personen;Anzahl;2340
031545401015;Mariental;Personen;Anzahl;965
031545401016;Querenhorst;Personen;Anzahl;476
031545401018;Rennau;Personen;Anzahl;720
031545402002;Beierstedt;Personen;Anzahl;361
031545402006;Gevensleben;Personen;Anzahl;619
031545402012;Jerxheim;Personen;Anzahl;1082
031545402027;Söllingen;Personen;Anzahl;1560
031545403005;Frellstedt;Personen;Anzahl;789
031545403017;Räbke;Personen;Anzahl;801
031545403021;Süpplingen;Personen;Anzahl;1753
031545403022;Süpplingenburg;Personen;Anzahl;643
031545403025;Warberg;Personen;Anzahl;804
031545403026;Wolsdorf;Personen;Anzahl;889
031545404001;Bahrdorf;Personen;Anzahl;1755
031545404004;Danndorf;Personen;Anzahl;2463
031545404007;Grafhorst;Personen;Anzahl;1144
031545404009;Groß Twülpstedt;Personen;Anzahl;2807
031545404024;Velpke;Personen;Anzahl;4861
031550001001;Bad Gandersheim, Stadt;Personen;Anzahl;9056
031550002002;Bodenfelde, Flecken;Personen;Anzahl;2949
031550003003;Dassel, Stadt;Personen;Anzahl;9268
031550005005;Hardegsen, Stadt;Personen;Anzahl;7383
031550006006;Kalefeld;Personen;Anzahl;5847
031550007007;Katlenburg-Lindau;Personen;Anzahl;6759
031550009009;Moringen, Stadt;Personen;Anzahl;6701
031550010010;Nörten-Hardenberg, Flecken;Personen;Anzahl;7623
031550011011;Northeim, Stadt;Personen;Anzahl;27369
031550012012;Uslar, Stadt;Personen;Anzahl;13562
031550013013;Einbeck, Stadt;Personen;Anzahl;29713
031570001001;Edemissen;Personen;Anzahl;12464
031570002002;Hohenhameln;Personen;Anzahl;9308
031570005005;Lengede;Personen;Anzahl;14118
031570006006;Peine, Stadt;Personen;Anzahl;50276
031570007007;Vechelde;Personen;Anzahl;18141
031570008008;Wendeburg;Personen;Anzahl;10175
031570009009;Ilsede;Personen;Anzahl;21637
031580006006;Cremlingen;Personen;Anzahl;12816
031580037037;Wolfenbüttel, Stadt;Personen;Anzahl;51750
031580039039;Schladen-Werla;Personen;Anzahl;8728
031585402002;Baddeckenstedt;Personen;Anzahl;2906
031585402004;Burgdorf;Personen;Anzahl;2096
031585402011;Elbe;Personen;Anzahl;1489
031585402016;Haverlah;Personen;Anzahl;1515
031585402018;Heere;Personen;Anzahl;1018
031585402028;Sehlde;Personen;Anzahl;864
031585403005;Cramme;Personen;Anzahl;810
031585403010;Dorstadt;Personen;Anzahl;692
031585403014;Flöthe;Personen;Anzahl;1061
031585403019;Heiningen (Landkreis Wolfenbüttel);Personen;Anzahl;641
031585403023;Ohrum;Personen;Anzahl;598
031585403038;Börßum;Personen;Anzahl;2864
031585406009;Dettum;Personen;Anzahl;1194
031585406012;Erkerode;Personen;Anzahl;869
031585406013;Evessen;Personen;Anzahl;1237
031585406030;Sickte;Personen;Anzahl;5976
031585406033;Veltheim (Ohe);Personen;Anzahl;997
031585407007;Dahlum;Personen;Anzahl;626
031585407008;Denkte;Personen;Anzahl;2715
031585407017;Hedeper;Personen;Anzahl;470
031585407021;Kissenbrück;Personen;Anzahl;1602
031585407022;Kneitlingen;Personen;Anzahl;738
031585407025;Roklum;Personen;Anzahl;429
031585407027;Schöppenstedt, Stadt;Personen;Anzahl;5339
031585407031;Uehrde;Personen;Anzahl;857
031585407032;Vahlberg;Personen;Anzahl;695
031585407035;Winnigstedt;Personen;Anzahl;690
031585407036;Wittmar;Personen;Anzahl;1074
031585407040;Remlingen-Semmenstedt;Personen;Anzahl;2346
031590001001;Adelebsen, Flecken;Personen;Anzahl;6186
031590002002;Bad Grund (Harz);Personen;Anzahl;7910
031590003003;Bad Lauterberg im Harz, Stadt;Personen;Anzahl;10451
031590004004;Bad Sachsa, Stadt;Personen;Anzahl;7130
031590007007;Bovenden, Flecken;Personen;Anzahl;13981
031590010010;Duderstadt, Stadt;Personen;Anzahl;20433
031590013013;Friedland;Personen;Anzahl;7442
031590015015;Gleichen;Personen;Anzahl;8804
031590016016;Göttingen, Stadt;Personen;Anzahl;124548
031590017017;Hann. Münden, Stadt;Personen;Anzahl;23519
031590019019;Herzberg am Harz, Stadt;Personen;Anzahl;13002
031590026026;Osterode am Harz, Stadt;Personen;Anzahl;21693
031590029029;Rosdorf;Personen;Anzahl;11956
031590034034;Staufenberg;Personen;Anzahl;7605
031590036036;Walkenried;Personen;Anzahl;4186
031595401008;Bühren;Personen;Anzahl;525
031595401009;Dransfeld, Stadt;Personen;Anzahl;4337
031595401021;Jühnde;Personen;Anzahl;958
031595401024;Niemetal;Personen;Anzahl;1436
031595401031;Scheden;Personen;Anzahl;1851
031595402005;Bilshausen;Personen;Anzahl;2244
031595402006;Bodensee;Personen;Anzahl;756
031595402014;Gieboldehausen, Flecken;Personen;Anzahl;3791
031595402022;Krebeck;Personen;Anzahl;1018
031595402025;Obernfeld;Personen;Anzahl;940
031595402027;Rhumspringe;Personen;Anzahl;1777
031595402028;Rollshausen;Personen;Anzahl;829
031595402030;Rüdershausen;Personen;Anzahl;802
031595402037;Wollbrandshausen;Personen;Anzahl;665
031595402038;Wollershausen;Personen;Anzahl;489
031595403012;Elbingerode;Personen;Anzahl;438
031595403018;Hattorf am Harz;Personen;Anzahl;4003
031595403020;Hörden am Harz;Personen;Anzahl;937
031595403039;Wulften am Harz;Personen;Anzahl;1809
031595404011;Ebergötzen;Personen;Anzahl;1927
031595404023;Landolfshausen;Personen;Anzahl;1111
031595404032;Seeburg;Personen;Anzahl;1599
031595404033;Seulingen;Personen;Anzahl;1335
031595404035;Waake;Personen;Anzahl;1276
032410001001;Hannover, Landeshauptstadt;Personen;Anzahl;513291
032410002002;Barsinghausen, Stadt;Personen;Anzahl;33727
032410003003;Burgdorf, Stadt;Personen;Anzahl;31045
032410004004;Burgwedel, Stadt;Personen;Anzahl;20172
032410005005;Garbsen, Stadt;Personen;Anzahl;59534
032410006006;Gehrden, Stadt;Personen;Anzahl;15345
032410007007;Hemmingen, Stadt;Personen;Anzahl;18896
032410008008;Isernhagen;Personen;Anzahl;24293
032410009009;Laatzen, Stadt;Personen;Anzahl;41966
032410010010;Langenhagen, Stadt;Personen;Anzahl;53711
032410011011;Lehrte, Stadt;Personen;Anzahl;43501
032410012012;Neustadt am Rübenberge, Stadt;Personen;Anzahl;44274
032410013013;Pattensen, Stadt;Personen;Anzahl;14773
032410014014;Ronnenberg, Stadt;Personen;Anzahl;23817
032410015015;Seelze, Stadt;Personen;Anzahl;34324
032410016016;Sehnde, Stadt;Personen;Anzahl;23313
032410017017;Springe, Stadt;Personen;Anzahl;28513
032410018018;Uetze;Personen;Anzahl;20121
032410019019;Wedemark;Personen;Anzahl;29409
032410020020;Wennigsen (Deister);Personen;Anzahl;14149
032410021021;Wunstorf, Stadt;Personen;Anzahl;40984
032510007007;Bassum, Stadt;Personen;Anzahl;16221
032510012012;Diepholz, Stadt;Personen;Anzahl;17817
032510037037;Stuhr;Personen;Anzahl;33324
032510040040;Sulingen, Stadt;Personen;Anzahl;12998
032510041041;Syke, Stadt;Personen;Anzahl;24789
032510042042;Twistringen, Stadt;Personen;Anzahl;12710
032510044044;Wagenfeld;Personen;Anzahl;7073
032510047047;Weyhe;Personen;Anzahl;30500
032515401009;Brockum;Personen;Anzahl;1049
032515401020;Hüde;Personen;Anzahl;1225
032515401022;Lembruch;Personen;Anzahl;1227
032515401023;Lemförde, Flecken;Personen;Anzahl;3253
032515401025;Marl;Personen;Anzahl;699
032515401029;Quernheim;Personen;Anzahl;502
032515401036;Stemshorn;Personen;Anzahl;701
032515402005;Barnstorf, Flecken;Personen;Anzahl;6641
032515402013;Drebber;Personen;Anzahl;2949
032515402014;Drentwede;Personen;Anzahl;1010
032515402017;Eydelstedt;Personen;Anzahl;1779
032515403002;Asendorf (Landkreis Diepholz);Personen;Anzahl;2939
032515403026;Martfeld;Personen;Anzahl;2737
032515403033;Schwarme;Personen;Anzahl;2619
032515403049;Bruchhausen-Vilsen, Flecken;Personen;Anzahl;8981
032515404003;Bahrenborstel;Personen;Anzahl;1085
032515404004;Barenburg, Flecken;Personen;Anzahl;1217
032515404018;Freistatt;Personen;Anzahl;578
032515404021;Kirchdorf (Landkreis Diepholz);Personen;Anzahl;2194
032515404043;Varrel;Personen;Anzahl;1437
032515404045;Wehrbleck;Personen;Anzahl;727
032515405006;Barver;Personen;Anzahl;1061
032515405011;Dickel;Personen;Anzahl;456
032515405019;Hemsloh;Personen;Anzahl;548
032515405030;Rehden;Personen;Anzahl;2211
032515405046;Wetschen;Personen;Anzahl;1856
032515406001;Affinghausen;Personen;Anzahl;853
032515406015;Ehrenburg;Personen;Anzahl;1490
032515406028;Neuenkirchen (Landkreis Diepholz);Personen;Anzahl;1134
032515406031;Scholen;Personen;Anzahl;741
032515406032;Schwaförden;Personen;Anzahl;1448
032515406038;Sudwalde;Personen;Anzahl;1009
032515407008;Borstel (Landkreis Diepholz);Personen;Anzahl;1194
032515407024;Maasen;Personen;Anzahl;431
032515407027;Mellinghausen;Personen;Anzahl;1073
032515407034;Siedenburg, Flecken;Personen;Anzahl;1230
032515407035;Staffhorst;Personen;Anzahl;540
032520001001;Aerzen, Flecken;Personen;Anzahl;10502
032520002002;Bad Münder am Deister, Stadt;Personen;Anzahl;17430
032520003003;Bad Pyrmont, Stadt;Personen;Anzahl;19848
032520004004;Coppenbrügge, Flecken;Personen;Anzahl;6964
032520005005;Emmerthal;Personen;Anzahl;9767
032520006006;Hameln, Stadt;Personen;Anzahl;58123
032520007007;Hessisch Oldendorf, Stadt;Personen;Anzahl;18435
032520008008;Salzhemmendorf, Flecken;Personen;Anzahl;9219
032540002002;Alfeld (Leine), Stadt;Personen;Anzahl;18080
032540003003;Algermissen;Personen;Anzahl;7611
032540005005;Bad Salzdetfurth, Stadt;Personen;Anzahl;13141
032540008008;Bockenem, Stadt;Personen;Anzahl;9600
032540011011;Diekholzen;Personen;Anzahl;6072
032540014014;Elze, Stadt;Personen;Anzahl;8756
032540017017;Giesen;Personen;Anzahl;9425
032540020020;Harsum;Personen;Anzahl;11099
032540021021;Hildesheim, Stadt;Personen;Anzahl;97716
032540022022;Holle;Personen;Anzahl;6674
032540026026;Nordstemmen;Personen;Anzahl;11928
032540028028;Sarstedt, Stadt;Personen;Anzahl;18960
032540029029;Schellerten;Personen;Anzahl;7493
032540032032;Söhlde;Personen;Anzahl;7568
032540042042;Freden (Leine);Personen;Anzahl;4512
032540044044;Lamspringe;Personen;Anzahl;5390
032540045045;Sibbesse;Personen;Anzahl;5432
032545406013;Eime, Flecken;Personen;Anzahl;2496
032545406041;Duingen, Flecken;Personen;Anzahl;4730
032545406043;Gronau (Leine), Stadt;Personen;Anzahl;10344
032550008008;Delligsen, Flecken;Personen;Anzahl;7424
032550023023;Holzminden, Stadt;Personen;Anzahl;18798
032555401002;Bevern, Flecken;Personen;Anzahl;3738
032555401015;Golmbach;Personen;Anzahl;874
032555401021;Holenberg;Personen;Anzahl;402
032555401030;Negenborn;Personen;Anzahl;674
032555403004;Boffzen;Personen;Anzahl;2511
032555403009;Derental;Personen;Anzahl;599
032555403014;Fürstenberg;Personen;Anzahl;1017
032555403026;Lauenförde, Flecken;Personen;Anzahl;2199
032555408003;Bodenwerder, Münchhausenstadt;Personen;Anzahl;4775
032555408005;Brevörde;Personen;Anzahl;550
032555408016;Halle (Landkreis Holzminden);Personen;Anzahl;1400
032555408017;Hehlen;Personen;Anzahl;1660
032555408019;Heinsen;Personen;Anzahl;715
032555408020;Heyen;Personen;Anzahl;439
032555408025;Kirchbrak;Personen;Anzahl;877
032555408031;Ottenstein, Flecken;Personen;Anzahl;1131
032555408032;Pegestorf;Personen;Anzahl;389
032555408033;Polle, Flecken;Personen;Anzahl;1127
032555408035;Vahlbruch;Personen;Anzahl;365
032555409001;Arholzen;Personen;Anzahl;378
032555409007;Deensen;Personen;Anzahl;1343
032555409010;Dielmissen;Personen;Anzahl;742
032555409012;Eimen;Personen;Anzahl;811
032555409013;Eschershausen, Stadt;Personen;Anzahl;3514
032555409018;Heinade;Personen;Anzahl;778
032555409022;Holzen;Personen;Anzahl;486
032555409027;Lenne;Personen;Anzahl;639
032555409028;Lüerdissen;Personen;Anzahl;376
032555409034;Stadtoldendorf, Stadt;Personen;Anzahl;4853
032555409036;Wangelnstedt;Personen;Anzahl;575
032560022022;Nienburg (Weser), Stadt;Personen;Anzahl;32021
032560025025;Rehburg-Loccum, Stadt;Personen;Anzahl;9848
032560030030;Steyerberg, Flecken;Personen;Anzahl;5161
032565402005;Drakenburg, Flecken;Personen;Anzahl;1791
032565402011;Haßbergen;Personen;Anzahl;1617
032565402012;Heemsen;Personen;Anzahl;1771
032565402027;Rohrsen;Personen;Anzahl;1116
032565407020;Linsburg;Personen;Anzahl;1003
032565407026;Rodewald;Personen;Anzahl;2600
032565407029;Steimbke;Personen;Anzahl;2459
032565407031;Stöckse;Personen;Anzahl;1284
032565408004;Diepenau, Flecken;Personen;Anzahl;3848
032565408024;Raddestorf;Personen;Anzahl;1807
032565408033;Uchte, Flecken;Personen;Anzahl;4780
032565408034;Warmsen;Personen;Anzahl;3158
032565409003;Bücken, Flecken;Personen;Anzahl;2166
032565409007;Eystrup;Personen;Anzahl;3531
032565409008;Gandesbergen;Personen;Anzahl;520
032565409009;Hämelhausen;Personen;Anzahl;586
032565409010;Hassel (Weser);Personen;Anzahl;1738
032565409013;Hilgermissen;Personen;Anzahl;2075
032565409014;Hoya, Stadt;Personen;Anzahl;3819
032565409015;Hoyerhagen;Personen;Anzahl;960
032565409028;Schweringen;Personen;Anzahl;828
032565409035;Warpe;Personen;Anzahl;694
032565410006;Estorf (Landkreis Nienburg (Weser));Personen;Anzahl;1704
032565410016;Husum;Personen;Anzahl;2336
032565410017;Landesbergen;Personen;Anzahl;2748
032565410018;Leese;Personen;Anzahl;1629
032565410032;Stolzenau;Personen;Anzahl;7000
032565411001;Balge;Personen;Anzahl;1666
032565411002;Binnen;Personen;Anzahl;978
032565411019;Liebenau, Flecken;Personen;Anzahl;3677
032565411021;Marklohe;Personen;Anzahl;4523
032565411023;Pennigsehl;Personen;Anzahl;1206
032565411036;Wietzen;Personen;Anzahl;1963
032570003003;Auetal;Personen;Anzahl;6134
032570009009;Bückeburg, Stadt;Personen;Anzahl;19192
032570028028;Obernkirchen, Stadt;Personen;Anzahl;8953
032570031031;Rinteln, Stadt;Personen;Anzahl;25626
032570035035;Stadthagen, Stadt;Personen;Anzahl;22190
032575401001;Ahnsen;Personen;Anzahl;1020
032575401005;Bad Eilsen;Personen;Anzahl;2500
032575401008;Buchholz (Landkreis Schaumburg);Personen;Anzahl;736
032575401012;Heeßen;Personen;Anzahl;1382
032575401022;Luhden;Personen;Anzahl;1116
032575402007;Beckedorf;Personen;Anzahl;1453
032575402015;Heuerßen;Personen;Anzahl;901
032575402020;Lindhorst;Personen;Anzahl;4109
032575402021;Lüdersfeld;Personen;Anzahl;1085
032575403006;Bad Nenndorf, Stadt;Personen;Anzahl;11244
032575403011;Haste;Personen;Anzahl;2697
032575403016;Hohnhorst;Personen;Anzahl;2141
032575403036;Suthfeld;Personen;Anzahl;1461
032575404019;Lauenhagen;Personen;Anzahl;1302
032575404023;Meerbeck;Personen;Anzahl;1822
032575404025;Niedernwöhren;Personen;Anzahl;1957
032575404027;Nordsehl;Personen;Anzahl;683
032575404030;Pollhagen;Personen;Anzahl;1033
032575404037;Wiedensahl, Flecken;Personen;Anzahl;896
032575405013;Helpsen;Personen;Anzahl;1967
032575405014;Hespe;Personen;Anzahl;2060
032575405026;Nienstädt;Personen;Anzahl;4288
032575405034;Seggebruch;Personen;Anzahl;1701
032575406002;Apelern;Personen;Anzahl;2366
032575406017;Hülsede;Personen;Anzahl;1042
032575406018;Lauenau, Flecken;Personen;Anzahl;4220
032575406024;Messenkamp;Personen;Anzahl;704
032575406029;Pohle;Personen;Anzahl;834
032575406032;Rodenberg, Stadt;Personen;Anzahl;6346
032575407004;Auhagen;Personen;Anzahl;1239
032575407010;Hagenburg, Flecken;Personen;Anzahl;4566
032575407033;Sachsenhagen, Stadt;Personen;Anzahl;1878
032575407038;Wölpinghausen;Personen;Anzahl;1570
033510004004;Bergen, Stadt;Personen;Anzahl;12943
033510006006;Celle, Stadt;Personen;Anzahl;66610
033510010010;Faßberg;Personen;Anzahl;6163
033510012012;Hambühren;Personen;Anzahl;10167
033510023023;Wietze;Personen;Anzahl;7331
033510024024;Winsen (Aller);Personen;Anzahl;12600
033510025025;Eschede;Personen;Anzahl;5485
033510026026;Südheide;Personen;Anzahl;11056
033515402005;Bröckel;Personen;Anzahl;1951
033515402007;Eicklingen;Personen;Anzahl;3123
033515402017;Langlingen;Personen;Anzahl;2137
033515402022;Wienhausen, Klostergemeinde;Personen;Anzahl;4020
033515403002;Ahnsbeck;Personen;Anzahl;1620
033515403003;Beedenbostel;Personen;Anzahl;982
033515403008;Eldingen;Personen;Anzahl;2008
033515403015;Hohne;Personen;Anzahl;1704
033515403016;Lachendorf;Personen;Anzahl;6125
033515404001;Adelheidsdorf;Personen;Anzahl;2739
033515404018;Nienhagen (Landkreis Celle);Personen;Anzahl;6471
033515404021;Wathlingen;Personen;Anzahl;6326
033519501501;Lohheide, gemfr. Bezirk;Personen;Anzahl;747
033520011011;Cuxhaven, Stadt;Personen;Anzahl;49740
033520032032;Loxstedt;Personen;Anzahl;15909
033520050050;Schiffdorf;Personen;Anzahl;14288
033520059059;Beverstedt;Personen;Anzahl;13376
033520060060;Hagen im Bremischen;Personen;Anzahl;10690
033520061061;Wurster Nordseeküste;Personen;Anzahl;16605
033520062062;Geestland, Stadt;Personen;Anzahl;30932
033525404002;Armstorf;Personen;Anzahl;690
033525404024;Hollnseth;Personen;Anzahl;869
033525404029;Lamstedt;Personen;Anzahl;3342
033525404036;Mittelstenahe;Personen;Anzahl;614
033525404052;Stinstedt;Personen;Anzahl;544
033525407020;Hechthausen;Personen;Anzahl;3530
033525407022;Hemmoor, Stadt;Personen;Anzahl;8554
033525407044;Osten;Personen;Anzahl;1777
033525411004;Belum;Personen;Anzahl;794
033525411008;Bülkau;Personen;Anzahl;850
033525411025;Ihlienworth;Personen;Anzahl;1535
033525411038;Neuenkirchen (Landkreis Cuxhaven);Personen;Anzahl;1346
033525411039;Neuhaus (Oste), Flecken;Personen;Anzahl;1096
033525411041;Nordleda;Personen;Anzahl;1023
033525411042;Oberndorf (Landkreis Cuxhaven);Personen;Anzahl;1376
033525411043;Odisheim;Personen;Anzahl;472
033525411045;Osterbruch;Personen;Anzahl;486
033525411046;Otterndorf, Stadt;Personen;Anzahl;7326
033525411051;Steinau;Personen;Anzahl;803
033525411055;Wanna;Personen;Anzahl;2218
033525411056;Wingst;Personen;Anzahl;3303
033525411063;Cadenberge;Personen;Anzahl;3895
033530005005;Buchholz in der Nordheide, Stadt;Personen;Anzahl;40849
033530026026;Neu Wulmstorf;Personen;Anzahl;22553
033530029029;Rosengarten (Landkreis Harburg);Personen;Anzahl;13955
033530031031;Seevetal;Personen;Anzahl;43261
033530032032;Stelle;Personen;Anzahl;11675
033530040040;Winsen (Luhe), Stadt;Personen;Anzahl;36173
033535401007;Drage (Landkreis Harburg);Personen;Anzahl;4154
033535401023;Marschacht;Personen;Anzahl;3913
033535401033;Tespe;Personen;Anzahl;4773
033535402002;Asendorf (Landkreis Harburg);Personen;Anzahl;2150
033535402004;Brackel;Personen;Anzahl;1939
033535402009;Egestorf;Personen;Anzahl;2770
033535402016;Hanstedt (Landkreis Harburg);Personen;Anzahl;6218
033535402024;Marxen;Personen;Anzahl;1410
033535402036;Undeloh;Personen;Anzahl;1060
033535403001;Appel;Personen;Anzahl;2069
033535403008;Drestedt;Personen;Anzahl;793
033535403014;Halvesbostel;Personen;Anzahl;748
033535403019;Hollenstedt;Personen;Anzahl;3842
033535403025;Moisburg;Personen;Anzahl;2066
033535403028;Regesbostel;Personen;Anzahl;1071
033535403039;Wenzendorf;Personen;Anzahl;1504
033535404003;Bendestorf;Personen;Anzahl;2327
033535404017;Harmstorf;Personen;Anzahl;812
033535404020;Jesteburg;Personen;Anzahl;7826
033535405010;Eyendorf;Personen;Anzahl;1234
033535405011;Garlstorf;Personen;Anzahl;1162
033535405012;Garstedt;Personen;Anzahl;1407
033535405013;Gödenstorf;Personen;Anzahl;1030
033535405030;Salzhausen;Personen;Anzahl;4823
033535405034;Toppenstedt;Personen;Anzahl;2214
033535405037;Vierhöfen;Personen;Anzahl;959
033535405042;Wulfsen;Personen;Anzahl;1725
033535406006;Dohren (Landkreis Harburg);Personen;Anzahl;1200
033535406015;Handeloh;Personen;Anzahl;2447
033535406018;Heidenau;Personen;Anzahl;2283
